host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:35:59.456,1774647359456.700,3488097,32752,32295,-18021,1,1
2026-03-27 21:35:59.485,1774647359485.000,3488107,32752,32294,-18019,1,1
2026-03-27 21:35:59.485,1774647359485.100,3488117,32752,32294,-18014,1,1
2026-03-27 21:35:59.485,1774647359485.200,3488125,32752,32295,-18019,1,1
2026-03-27 21:35:59.514,1774647359514.200,3488135,32752,32297,-18017,1,1
2026-03-27 21:35:59.514,1774647359514.300,3488145,32752,32296,-18017,1,1
2026-03-27 21:35:59.515,1774647359515.100,3488155,32752,32294,-18015,1,1
2026-03-27 21:35:59.543,1774647359543.500,3488164,32752,32290,-18018,1,1
2026-03-27 21:35:59.544,1774647359544.500,3488174,32752,32292,-18014,1,1
2026-03-27 21:35:59.544,1774647359544.500,3488184,32752,32291,-18018,1,1
2026-03-27 21:35:59.574,1774647359574.400,3488194,32752,32290,-18012,1,1
2026-03-27 21:35:59.575,1774647359575.500,3488202,32752,32290,-18016,1,1
2026-03-27 21:35:59.575,1774647359575.500,3488212,32752,32289,-18018,1,1
2026-03-27 21:35:59.575,1774647359575.600,3488222,32752,32294,-18019,1,1
2026-03-27 21:35:59.606,1774647359606.300,3488230,32752,32294,-18016,1,1
2026-03-27 21:35:59.606,1774647359606.400,3488240,32752,32295,-18017,1,1
2026-03-27 21:35:59.606,1774647359606.400,3488250,32752,32294,-18020,1,1
2026-03-27 21:35:59.635,1774647359635.600,3488260,32752,32294,-18015,1,1
2026-03-27 21:35:59.636,1774647359636.100,3488270,32752,32298,-18017,1,1
2026-03-27 21:35:59.636,1774647359636.200,3488278,32752,32290,-18027,1,1
2026-03-27 21:35:59.664,1774647359664.200,3488288,32752,32292,-18020,1,1
2026-03-27 21:35:59.665,1774647359665.400,3488298,32752,32293,-18018,1,1
2026-03-27 21:35:59.665,1774647359665.400,3488308,32752,32291,-18025,1,1
2026-03-27 21:35:59.694,1774647359694.200,3488317,32752,32296,-18025,1,1
2026-03-27 21:35:59.694,1774647359694.900,3488327,32752,32296,-18019,1,1
2026-03-27 21:35:59.695,1774647359695.100,3488337,32752,32295,-18019,1,1
